,Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget
343,343,Ronald Mercer,M,12th,Stewart High School,99,93,0,Charter,1208,740504
344,344,Christina Ortiz,F,9th,Stewart High School,89,91,0,Charter,1208,740504
345,345,Johnny Brown,M,12th,Stewart High School,97,89,0,Charter,1208,740504
346,346,Michele Tran,F,9th,Stewart High School,97,76,0,Charter,1208,740504
347,347,Ms. Ashley Jarvis,F,12th,Stewart High School,91,90,0,Charter,1208,740504
348,348,Colleen Rivera,F,9th,Stewart High School,89,84,0,Charter,1208,740504
349,349,Tracy Francis,F,9th,Stewart High School,95,68,0,Charter,1208,740504
350,350,Joe Baker,M,11th,Stewart High School,92,89,0,Charter,1208,740504
351,351,Jessica Berry,F,9th,Stewart High School,89,95,0,Charter,1208,740504
352,352,William Lawrence,M,9th,Stewart High School,89,71,0,Charter,1208,740504
353,353,Alicia Kim,F,11th,Stewart High School,95,96,0,Charter,1208,740504
354,354,Paul Smith,M,10th,Stewart High School,92,91,0,Charter,1208,740504
355,355,Jessica Ross,F,12th,Stewart High School,98,97,0,Charter,1208,740504
356,356,Lauren Hall,F,10th,Stewart High School,96,69,0,Charter,1208,740504
357,357,Heather Acosta,F,12th,Stewart High School,90,84,0,Charter,1208,740504
358,358,Jessica Wong,F,12th,Stewart High School,95,90,0,Charter,1208,740504
359,359,Paula Stout,F,12th,Stewart High School,95,95,0,Charter,1208,740504
360,360,Robert Harvey,M,12th,Stewart High School,97,98,0,Charter,1208,740504
361,361,Jesse Medina,M,10th,Stewart High School,91,99,0,Charter,1208,740504
362,362,Steven Walter,M,10th,Stewart High School,97,71,0,Charter,1208,740504
363,363,Joann Foster,F,10th,Stewart High School,90,98,0,Charter,1208,740504
364,364,Mary Hall,F,9th,Stewart High School,96,92,0,Charter,1208,740504
365,365,Jordan Johnston,M,9th,Stewart High School,99,91,0,Charter,1208,740504
366,366,Charlene Ramirez,F,9th,Stewart High School,98,82,0,Charter,1208,740504
367,367,Neil Cross,M,11th,Stewart High School,92,90,0,Charter,1208,740504
368,368,Kristina Anderson,F,11th,Stewart High School,99,81,0,Charter,1208,740504
369,369,Patrick Perry,M,12th,Stewart High School,89,93,0,Charter,1208,740504
370,370,Phillip Brennan,M,12th,Stewart High School,93,84,0,Charter,1208,740504
371,371,Cynthia Wolf,F,9th,Stewart High School,90,90,0,Charter,1208,740504
372,372,Lisa Drake,F,11th,Stewart High School,90,86,0,Charter,1208,740504
373,373,Abigail Morgan,F,9th,Stewart High School,96,79,0,Charter,1208,740504
374,374,Isaac Hale,M,9th,Stewart High School,94,93,0,Charter,1208,740504
375,375,Jeffrey Miles,M,9th,Stewart High School,97,92,0,Charter,1208,740504
376,376,Dylan Pearson,M,9th,Stewart High School,95,86,0,Charter,1208,740504
377,377,Nicholas Harrison,M,10th,Stewart High School,92,77,0,Charter,1208,740504
378,378,Brandon Jones,M,9th,Stewart High School,95,72,0,Charter,1208,740504
379,379,Robert Moran,M,9th,Stewart High School,92,97,0,Charter,1208,740504
380,380,Nicole Johnson,F,12th,Stewart High School,97,77,0,Charter,1208,740504
381,381,Cindy Rodriguez,F,12th,Stewart High School,92,79,0,Charter,1208,740504
382,382,Ana Peters,F,10th,Stewart High School,93,68,0,Charter,1208,740504
383,383,Cassidy Riddle,F,10th,Stewart High School,92,80,0,Charter,1208,740504
384,384,Christopher Noble,M,9th,Stewart High School,92,74,0,Charter,1208,740504
385,385,Terry Gomez,M,11th,Stewart High School,97,75,0,Charter,1208,740504
386,386,Brandon Townsend,M,11th,Stewart High School,90,86,0,Charter,1208,740504
387,387,Ashley Payne,F,9th,Stewart High School,96,88,0,Charter,1208,740504
388,388,Jennifer Perkins,F,11th,Stewart High School,89,74,0,Charter,1208,740504
389,389,Vincent Miller,M,10th,Stewart High School,91,92,0,Charter,1208,740504
390,390,Margaret Brown,F,10th,Stewart High School,90,98,0,Charter,1208,740504
391,391,Debra Morgan,F,9th,Stewart High School,97,77,0,Charter,1208,740504
392,392,Tyrone Barr MD,M,10th,Stewart High School,96,79,0,Charter,1208,740504
393,393,Gina Thomas,F,12th,Stewart High School,92,91,0,Charter,1208,740504
394,394,Dean Hopkins,M,10th,Stewart High School,96,84,0,Charter,1208,740504
395,395,Aaron Tyler,M,12th,Stewart High School,95,85,0,Charter,1208,740504
396,396,Joy Ramos,F,12th,Stewart High School,93,83,0,Charter,1208,740504
397,397,Caroline Robertson,F,11th,Stewart High School,94,82,0,Charter,1208,740504
398,398,Karen Rhodes,F,9th,Stewart High School,91,98,0,Charter,1208,740504
399,399,Tina Knight,F,12th,Stewart High School,95,93,0,Charter,1208,740504
400,400,Lisa Cox,F,9th,Stewart High School,89,91,0,Charter,1208,740504
401,401,Austin Walker,M,11th,Stewart High School,91,77,0,Charter,1208,740504
402,402,Michael Meyers,M,9th,Stewart High School,93,94,0,Charter,1208,740504
403,403,Mary Levine,F,12th,Stewart High School,90,95,0,Charter,1208,740504
404,404,John Mcdonald,M,9th,Stewart High School,91,90,0,Charter,1208,740504
405,405,Wayne Reid,M,9th,Stewart High School,95,94,0,Charter,1208,740504
406,406,Trevor Fitzpatrick,M,11th,Stewart High School,96,81,0,Charter,1208,740504
407,407,Ryan Parker,M,10th,Stewart High School,93,88,0,Charter,1208,740504
408,408,Jesus Pittman DDS,M,9th,Stewart High School,97,90,0,Charter,1208,740504
409,409,Daniel Green,M,12th,Stewart High School,96,76,0,Charter,1208,740504
410,410,Michael Bradley,M,10th,Stewart High School,91,70,0,Charter,1208,740504
411,411,Jessica Daugherty,F,9th,Stewart High School,94,75,0,Charter,1208,740504
412,412,Mr. Arthur Kennedy,M,10th,Stewart High School,92,78,0,Charter,1208,740504
413,413,Jose Campbell,M,10th,Stewart High School,97,82,0,Charter,1208,740504
414,414,Joseph King,M,12th,Stewart High School,89,90,0,Charter,1208,740504
415,415,Elizabeth Lamb,F,11th,Stewart High School,98,68,0,Charter,1208,740504
416,416,Andrew Romero,M,10th,Stewart High School,98,79,0,Charter,1208,740504
417,417,William Castro,M,10th,Stewart High School,94,87,0,Charter,1208,740504
418,418,Stephanie Hernandez,F,12th,Stewart High School,96,98,0,Charter,1208,740504
419,419,Sara Williams,F,9th,Stewart High School,89,93,0,Charter,1208,740504
420,420,Alejandra Williams,F,10th,Stewart High School,95,74,0,Charter,1208,740504
421,421,Lawrence Monroe,M,12th,Stewart High School,94,81,0,Charter,1208,740504
422,422,Daniel Bowers,M,9th,Stewart High School,90,91,0,Charter,1208,740504
423,423,Michael Butler,M,11th,Stewart High School,95,82,0,Charter,1208,740504
424,424,Spencer Silva,M,11th,Stewart High School,95,95,0,Charter,1208,740504
425,425,Lee Tucker,M,11th,Stewart High School,99,81,0,Charter,1208,740504
426,426,Matthew Morgan,M,11th,Stewart High School,96,83,0,Charter,1208,740504
427,427,Alicia Stuart,F,10th,Stewart High School,91,92,0,Charter,1208,740504
428,428,Charles Clark,M,9th,Stewart High School,89,97,0,Charter,1208,740504
429,429,Jessica Nelson,F,10th,Stewart High School,90,90,0,Charter,1208,740504
430,430,Dalton Figueroa,M,10th,Stewart High School,97,72,0,Charter,1208,740504
431,431,Nicholas Brown,M,9th,Stewart High School,93,74,0,Charter,1208,740504
432,432,Christopher Moore,M,11th,Stewart High School,92,78,0,Charter,1208,740504
433,433,Micheal Shelton,M,9th,Stewart High School,98,71,0,Charter,1208,740504
434,434,Ashley Baldwin,F,12th,Stewart High School,91,68,0,Charter,1208,740504
435,435,Mr. Juan Oneill DVM,M,10th,Stewart High School,95,86,0,Charter,1208,740504
436,436,Brian Taylor,M,9th,Stewart High School,89,77,0,Charter,1208,740504
437,437,Emily Clarke,F,12th,Stewart High School,92,91,0,Charter,1208,740504
438,438,Kristin Peters,F,11th,Stewart High School,96,98,0,Charter,1208,740504
439,439,Jennifer Hunter,F,9th,Stewart High School,98,97,0,Charter,1208,740504
440,440,Amanda Austin,F,9th,Stewart High School,97,95,0,Charter,1208,740504
441,441,Jennifer Edwards,F,11th,Stewart High School,99,90,0,Charter,1208,740504
442,442,Michael Duncan,M,11th,Stewart High School,89,72,0,Charter,1208,740504
443,443,Gregory Ward,M,10th,Stewart High School,98,71,0,Charter,1208,740504
444,444,Rebekah Burton,F,9th,Stewart High School,97,98,0,Charter,1208,740504
445,445,Glenn Lynch,M,10th,Stewart High School,98,76,0,Charter,1208,740504
446,446,Amanda Miller,F,9th,Stewart High School,93,91,0,Charter,1208,740504
447,447,Dawn Haley,F,12th,Stewart High School,91,92,0,Charter,1208,740504
448,448,George Morse,M,12th,Stewart High School,90,81,0,Charter,1208,740504
449,449,Jennifer Lopez,F,11th,Stewart High School,96,81,0,Charter,1208,740504
450,450,Anthony Walton,M,12th,Stewart High School,89,74,0,Charter,1208,740504
451,451,Barbara Hodges,F,12th,Stewart High School,92,83,0,Charter,1208,740504
452,452,Anita Taylor MD,F,10th,Stewart High School,96,82,0,Charter,1208,740504
453,453,Virginia Zavala,F,9th,Stewart High School,97,86,0,Charter,1208,740504
454,454,Anthony Simpson,M,11th,Stewart High School,91,87,0,Charter,1208,740504
455,455,Sherry Cain,F,11th,Stewart High School,98,98,0,Charter,1208,740504
456,456,Steve Marshall,M,12th,Stewart High School,95,80,0,Charter,1208,740504
457,457,Steven Duran,M,9th,Stewart High School,99,82,0,Charter,1208,740504
458,458,Michael Maxwell,M,10th,Stewart High School,90,86,0,Charter,1208,740504
459,459,Andrea Estes,F,10th,Stewart High School,98,69,0,Charter,1208,740504
460,460,Danielle Mcgee,F,9th,Stewart High School,91,87,0,Charter,1208,740504
461,461,Danny Hess,M,12th,Stewart High School,93,82,0,Charter,1208,740504
462,462,Jack White,M,11th,Stewart High School,99,98,0,Charter,1208,740504
463,463,Mary Sims,F,9th,Stewart High School,97,82,0,Charter,1208,740504
464,464,Larry Hancock,M,12th,Stewart High School,95,84,0,Charter,1208,740504
465,465,Sarah James,F,12th,Stewart High School,91,74,0,Charter,1208,740504
466,466,Benjamin Zhang,M,11th,Stewart High School,90,74,0,Charter,1208,740504
467,467,Kelly Gilbert,F,11th,Stewart High School,91,89,0,Charter,1208,740504
468,468,Lauren Smith,F,11th,Stewart High School,96,93,0,Charter,1208,740504
469,469,Maria Fisher,F,10th,Stewart High School,93,94,0,Charter,1208,740504
470,470,Elizabeth Daniels,F,11th,Stewart High School,94,98,0,Charter,1208,740504
471,471,Amber Gates,F,12th,Stewart High School,93,76,0,Charter,1208,740504
472,472,Tristan Scott,M,9th,Stewart High School,96,97,0,Charter,1208,740504
473,473,Chelsea Hampton,F,9th,Stewart High School,89,69,0,Charter,1208,740504
474,474,Sabrina Ryan,F,10th,Stewart High School,93,93,0,Charter,1208,740504
475,475,John Bailey,M,10th,Stewart High School,96,85,0,Charter,1208,740504
476,476,Kristina Mercado,F,10th,Stewart High School,99,92,0,Charter,1208,740504
477,477,Tammy Stone,F,9th,Stewart High School,91,83,0,Charter,1208,740504
478,478,Eugene Smith,M,9th,Stewart High School,95,98,0,Charter,1208,740504
479,479,Daniel Tapia,M,11th,Stewart High School,92,83,0,Charter,1208,740504
480,480,Katherine Hughes,F,11th,Stewart High School,89,80,0,Charter,1208,740504
481,481,Jonathan Taylor,M,10th,Stewart High School,95,84,0,Charter,1208,740504
482,482,Kenneth Arellano,M,11th,Stewart High School,95,84,0,Charter,1208,740504
483,483,James Morales,M,9th,Stewart High School,98,87,0,Charter,1208,740504
484,484,Margaret Jimenez,F,11th,Stewart High School,93,68,0,Charter,1208,740504
485,485,Brenda Swanson,F,9th,Stewart High School,98,88,0,Charter,1208,740504
486,486,Scott Roth,M,9th,Stewart High School,98,83,0,Charter,1208,740504
487,487,Cynthia Vazquez,F,12th,Stewart High School,99,90,0,Charter,1208,740504
488,488,Brandon Bennett,M,12th,Stewart High School,97,79,0,Charter,1208,740504
489,489,Robert Gibson,M,12th,Stewart High School,97,98,0,Charter,1208,740504
490,490,Kerry Powell,M,12th,Stewart High School,90,98,0,Charter,1208,740504
491,491,Ryan Wilkins,M,12th,Stewart High School,89,83,0,Charter,1208,740504
492,492,Tammy Berg,F,12th,Stewart High School,94,81,0,Charter,1208,740504
493,493,Kelly Wilson,F,10th,Stewart High School,99,87,0,Charter,1208,740504
494,494,Laura Collins,F,10th,Stewart High School,89,93,0,Charter,1208,740504
495,495,Dennis Singh,M,11th,Stewart High School,95,96,0,Charter,1208,740504
496,496,Michael Wright,M,10th,Stewart High School,95,90,0,Charter,1208,740504
497,497,Allison Fuller,F,11th,Stewart High School,97,72,0,Charter,1208,740504
498,498,Patrick Harris,M,12th,Stewart High School,92,68,0,Charter,1208,740504
499,499,William Garza,M,12th,Stewart High School,98,94,0,Charter,1208,740504
500,500,Mark Camacho,M,12th,Stewart High School,91,90,0,Charter,1208,740504
501,501,Matthew Love,M,12th,Stewart High School,96,95,0,Charter,1208,740504
502,502,Maria Carter,F,12th,Stewart High School,98,85,0,Charter,1208,740504
503,503,William Carey,M,11th,Stewart High School,93,81,0,Charter,1208,740504
504,504,Luke Lopez,M,10th,Stewart High School,98,83,0,Charter,1208,740504
505,505,Amy Gray,F,12th,Stewart High School,99,91,0,Charter,1208,740504
506,506,Kristin Gordon,F,9th,Stewart High School,98,90,0,Charter,1208,740504
507,507,Robert Jordan,M,9th,Stewart High School,99,94,0,Charter,1208,740504
508,508,Jasmine Patel,F,9th,Stewart High School,93,69,0,Charter,1208,740504
509,509,Jennifer Lewis,F,9th,Stewart High School,95,89,0,Charter,1208,740504
510,510,Troy Carter,M,12th,Stewart High School,94,93,0,Charter,1208,740504
511,511,Jessica Oneal,F,11th,Stewart High School,98,84,0,Charter,1208,740504
512,512,Elizabeth Nguyen,F,10th,Stewart High School,97,90,0,Charter,1208,740504
513,513,Michael Weaver,M,9th,Stewart High School,99,80,0,Charter,1208,740504
514,514,Jessica Santiago,F,10th,Stewart High School,93,72,0,Charter,1208,740504
515,515,Lauren Kim,F,10th,Stewart High School,99,90,0,Charter,1208,740504
516,516,Pamela Green,F,10th,Stewart High School,91,98,0,Charter,1208,740504
517,517,Tracy Wilson,F,12th,Stewart High School,95,70,0,Charter,1208,740504
518,518,Daniel White,M,12th,Stewart High School,89,68,0,Charter,1208,740504
519,519,Austin Henderson,M,12th,Stewart High School,94,87,0,Charter,1208,740504
520,520,Shannon Sanchez,F,10th,Stewart High School,99,83,0,Charter,1208,740504
521,521,Diane Murphy,F,9th,Stewart High School,97,69,0,Charter,1208,740504
522,522,Susan Wall,F,11th,Stewart High School,93,91,0,Charter,1208,740504
523,523,Brittany Brown,F,9th,Stewart High School,97,89,0,Charter,1208,740504
524,524,Rebecca Sweeney,F,12th,Stewart High School,95,82,0,Charter,1208,740504
525,525,Janice Cochran,F,10th,Stewart High School,89,96,0,Charter,1208,740504
526,526,Courtney Trujillo,F,11th,Stewart High School,98,92,0,Charter,1208,740504
527,527,Scott Barnes,M,9th,Stewart High School,93,99,0,Charter,1208,740504
528,528,George Santana,M,11th,Stewart High School,94,99,0,Charter,1208,740504
529,529,George Mccormick,M,11th,Stewart High School,96,75,0,Charter,1208,740504
530,530,Robin Joseph,F,10th,Stewart High School,97,74,0,Charter,1208,740504
531,531,Tyler Wilson,M,11th,Stewart High School,92,84,0,Charter,1208,740504
532,532,Anthony Larson,M,9th,Stewart High School,90,98,0,Charter,1208,740504
533,533,Jeffrey Robinson,M,10th,Stewart High School,90,76,0,Charter,1208,740504
534,534,Todd Brown,M,11th,Stewart High School,89,96,0,Charter,1208,740504
535,535,Jackie Aguirre,F,12th,Stewart High School,94,77,0,Charter,1208,740504
536,536,John Smith,M,10th,Stewart High School,90,83,0,Charter,1208,740504
537,537,Carol Shea,F,10th,Stewart High School,89,89,0,Charter,1208,740504
538,538,Jessica Howe,F,10th,Stewart High School,93,82,0,Charter,1208,740504
539,539,Donna Alvarado,F,12th,Stewart High School,99,95,0,Charter,1208,740504
540,540,Hannah Morrison,F,12th,Stewart High School,93,73,0,Charter,1208,740504
541,541,Denise Mitchell,F,10th,Stewart High School,99,86,0,Charter,1208,740504
542,542,David Reyes,M,9th,Stewart High School,95,90,0,Charter,1208,740504
543,543,Jessica Miller,F,12th,Stewart High School,89,72,0,Charter,1208,740504
544,544,Jason Gonzalez,M,12th,Stewart High School,98,88,0,Charter,1208,740504
545,545,Katrina Cohen,F,12th,Stewart High School,99,72,0,Charter,1208,740504
546,546,Terri Leon,F,10th,Stewart High School,98,89,0,Charter,1208,740504
547,547,William Campbell,M,9th,Stewart High School,93,93,0,Charter,1208,740504
548,548,William Holloway,M,10th,Stewart High School,94,95,0,Charter,1208,740504
549,549,Dawn Kirby,F,12th,Stewart High School,95,82,0,Charter,1208,740504
550,550,Monica Johnson,F,10th,Stewart High School,93,81,0,Charter,1208,740504
551,551,Eddie Meyer MD,M,10th,Stewart High School,96,74,0,Charter,1208,740504
552,552,Dr. Deborah Clark,F,12th,Stewart High School,99,76,0,Charter,1208,740504
553,553,Matthew Mcneil,M,10th,Stewart High School,97,70,0,Charter,1208,740504
554,554,Brittany Ruiz,F,11th,Stewart High School,96,96,0,Charter,1208,740504
555,555,Brian Sellers,M,9th,Stewart High School,92,94,0,Charter,1208,740504
556,556,Elizabeth Banks,F,12th,Stewart High School,99,76,0,Charter,1208,740504
557,557,Amy Wells,F,9th,Stewart High School,99,93,0,Charter,1208,740504
558,558,Laura Brooks,F,10th,Stewart High School,99,92,0,Charter,1208,740504
559,559,Douglas Grimes,M,11th,Stewart High School,96,93,0,Charter,1208,740504
560,560,Steven Mitchell Jr.,M,12th,Stewart High School,93,76,0,Charter,1208,740504
561,561,Stephanie Campbell,F,9th,Stewart High School,96,69,0,Charter,1208,740504
562,562,Jesse Smith,M,10th,Stewart High School,98,96,0,Charter,1208,740504
563,563,David Braun,M,11th,Stewart High School,98,79,0,Charter,1208,740504
564,564,Eric Johnson,M,9th,Stewart High School,91,95,0,Charter,1208,740504
565,565,Ashley Haynes,F,9th,Stewart High School,90,95,0,Charter,1208,740504
566,566,Brooke Martin,F,12th,Stewart High School,94,89,0,Charter,1208,740504
567,567,Keith Rivera,M,10th,Stewart High School,91,98,0,Charter,1208,740504
568,568,David Stevens,M,9th,Stewart High School,98,93,0,Charter,1208,740504
569,569,Valerie Nguyen,F,11th,Stewart High School,95,96,0,Charter,1208,740504
570,570,Dana Shah,F,11th,Stewart High School,94,71,0,Charter,1208,740504
571,571,Tracy Beltran,F,10th,Stewart High School,96,70,0,Charter,1208,740504
572,572,Robert Marshall,M,10th,Stewart High School,99,89,0,Charter,1208,740504
573,573,Janet Moyer,F,12th,Stewart High School,95,84,0,Charter,1208,740504
574,574,Steven Jones,M,9th,Stewart High School,89,82,0,Charter,1208,740504
575,575,Amy West,F,9th,Stewart High School,97,88,0,Charter,1208,740504
576,576,Michael Cruz,M,11th,Stewart High School,90,89,0,Charter,1208,740504
577,577,Kyle Keller,M,10th,Stewart High School,96,81,0,Charter,1208,740504
578,578,Dana Shaw,F,9th,Stewart High School,97,80,0,Charter,1208,740504
579,579,Joshua Gilbert,M,11th,Stewart High School,91,78,0,Charter,1208,740504
580,580,Jessica Walker,F,10th,Stewart High School,99,95,0,Charter,1208,740504
581,581,Gordon Prince,M,9th,Stewart High School,90,93,0,Charter,1208,740504
582,582,Jonathan Rogers MD,M,12th,Stewart High School,90,90,0,Charter,1208,740504
583,583,Colleen Miles,F,9th,Stewart High School,90,82,0,Charter,1208,740504
584,584,Jason Miller,M,11th,Stewart High School,93,82,0,Charter,1208,740504
585,585,Michael Williams,M,12th,Stewart High School,98,70,0,Charter,1208,740504
